Chromosome,Pos,Region,Mdiff,Q-value,Gene ID,Gene symbol,Gene name
NC_027321.1,47704664,P6K,24.43,6.4E-19,106583641,LOC106583641,carbohydrate sulfotransferase 11-like
NC_027301.1,27115120,Intron,27.37,6.5E-19,106582456,LOC106582456,B-cell receptor CD22-like
NC_027302.1,52685085,Intron,23.4,6.5E-19,106600945,LOC106600945,"troponin T, slow skeletal muscle-like"
NC_027328.1,39075222,Flanks,25.31,6.5E-19,106590679,LOC106590679,serine/threonine-protein kinase 3-like
NC_027300.1,16447559,Intron,-31.73,6.6E-19,106570601,ush2a,usherin
NC_027314.1,69596829,Intron,30.63,6.9E-19,106572145,LOC106572145,phosphatase and actin regulator 3-like
NC_027308.1,85195624,Intron,-25.81,7.2E-19,106612258,fat2,FAT atypical cadherin 2
NC_027316.1,10263901,Flanks,-21.35,7.2E-19,100196708,nfip2,NEDD4 family-interacting protein 2
NC_027311.1,44523856,Intron,-21.88,7.3E-19,106565168,LOC106565168,protein bassoon-like
NC_027312.1,9528912,Intron,-38.04,7.3E-19,106566479,LOC106566479,protein NDRG3-like
NC_027309.1,95713192,Intron,29.5,7.4E-19,106561395,LOC106561395,SLIT-ROBO Rho GTPase-activating protein 1-like
NC_027308.1,116277072,Intron,20.43,7.5E-19,106613048,LOC106613048,zona pellucida-like domain-containing protein 1
NC_027312.1,64554704,Intron,27.28,7.5E-19,106567647,LOC106567647,homeobox protein PKNOX2-like
NC_027306.1,24409996,Intron,-20.92,7.7E-19,106608978,LOC106608978,E3 ubiquitin-protein ligase TRIM39-like
NC_027318.1,4310228,Exon,20.13,7.7E-19,106578335,LOC106578335,calpain-15-like
NC_027321.1,53101574,Intron,31.23,7.8E-19,106583707,LOC106583707,integrin alpha-7-like
NC_027313.1,16223666,Intron,30.86,8.1E-19,106568873,LOC106568873,chromodomain-helicase-DNA-binding protein 7-like
NC_027312.1,61519817,Exon,-23.93,8.6E-19,106567586,LOC106567586,glycerophosphodiester phosphodiesterase domain-containing protein 5-like
NC_027305.1,39680226,Flanks,-20.55,9.1E-19,106607515,LOC106607515,putative cell agglutination protein 1742.01
NC_027307.1,8590112,Intron,-28.62,9.2E-19,106610067,LOC106610067,uncharacterized LOC106610067
NC_027307.1,16787303,Intron,33.87,9.2E-19,106610272,LOC106610272,acidic leucine-rich nuclear phosphoprotein 32 family member B-like
NC_027300.1,87980702,Exon,-21.93,1.0E-18,106611234,proteasome activator complex subunit 4A-like,proteasome activator complex subunit 4A-like
NC_027300.1,70151199,Intron,22.83,1.0E-18,106608331,LOC106608331,sodium/calcium exchanger 1-like
NC_027303.1,53243548,Intron,-33.64,1.0E-18,106603488,LOC106603488,rho GTPase-activating protein 7-like
NC_027302.1,66190736,Intron,30.6,1.0E-18,106601254,LOC106601254,protein TANC2-like
NC_027319.1,18532733,Flanks,-30.51,1.0E-18,106579972,LOC106579972,calcium-binding mitochondrial carrier protein SCaMC-2-A-like
NC_027309.1,49117934,P6K,-23.53,1.1E-18,106560567,LOC106560567,insulin receptor-like
NC_027308.1,102907297,P6K,33.14,1.1E-18,100306842,v-crk sarcoma virus CT10 oncogene homolog (avian),v-crk sarcoma virus CT10 oncogene homolog (avian)
NC_027317.1,56577412,Exon,-23.96,1.1E-18,106577777,tm4sf5,transmembrane 4 L six family member 5
NC_027309.1,78011911,Intron,-20.31,1.2E-18,106560870,LOC106560870,cadherin-13-like
NC_027321.1,14780377,Flanks,-38.15,1.2E-18,106582862,LOC106582862,zinc finger MYM-type protein 1-like
NC_027310.1,49406316,Intron,22.7,1.3E-18,106562900,LOC106562900,solute carrier family 12 member 2-like
NC_027309.1,71819311,Flanks,28.64,1.3E-18,106560954,LOC106560954,uncharacterized LOC106560954
NC_027301.1,63670395,Intron,-23.98,1.3E-18,106592609,LOC106592609,MYCBP-associated protein-like
NC_027321.1,59738327,Flanks,31.16,1.4E-18,100286736,Dual specificity protein phosphatase 7,Dual specificity protein phosphatase 7
NC_027300.1,1208092,Exon,-23.09,1.4E-18,106561325,LOC106561325,M-phase inducer phosphatase 1-like
NC_027305.1,13311097,Intron,-27.39,1.4E-18,106606545,LOC106606545,IQ domain-containing protein K-like
NC_027302.1,10616626,Flanks,-21.72,1.5E-18,106598792,LOC106598792,alpha-2-HS-glycoprotein-like
NC_027300.1,141180148,Flanks,28.2,1.6E-18,106569034,LOC106569034,uncharacterized LOC106569034
NC_027302.1,33148282,Exon,-20.26,1.6E-18,106600433,LOC106600433,THO complex subunit 1-like
NC_027312.1,40560404,Intron,21.81,1.6E-18,106567205,LOC106567205,lysine-specific demethylase 5B-B-like
NC_027300.1,139841063,Exon,-21.03,1.6E-18,106568736,LOC106568736,formin-binding protein 1-like
NC_027310.1,8430021,Intron,-20.9,1.8E-18,106561929,LOC106561929,CD151 antigen-like
NC_027313.1,10141796,Intron,-20.43,1.8E-18,106568751,LOC106568751,"lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase A-like"
NC_027312.1,32042229,Intron,-31.22,1.9E-18,106566976,LOC106566976,plexin-B1-like
NC_027300.1,56689218,Flanks,-53.45,1.9E-18,106606532,slc18a2,solute carrier family 18 member A2
NC_027312.1,77961375,Flanks,-22.83,1.9E-18,106567876,LOC106567876,acetylcholine receptor subunit gamma-like
NC_027317.1,914124,Intron,-27.15,1.9E-18,106576894,cdh23,cadherin related 23
NC_027317.1,14031037,Intron,24.23,1.9E-18,106576938,LOC106576938,potassium channel subfamily K member 18-like
NC_027300.1,109916444,Intron,-20.56,2.0E-18,106561454,ric1,"RIC1 homolog, RAB6A GEF complex partner 1"
NC_027300.1,109916448,Intron,-20.56,2.0E-18,106561454,ric1,"RIC1 homolog, RAB6A GEF complex partner 1"
NC_027315.1,61842125,P6K,23.11,2.0E-18,106574316,LOC106574316,T-cell-specific surface glycoprotein CD28-like
NC_027311.1,27481085,Flanks,-29.23,2.0E-18,106564825,LOC106564825,striatin-like
NC_027305.1,29181549,Intron,-22.15,2.0E-18,106607067,LOC106607067,growth factor receptor-bound protein 2
NC_027310.1,18413667,Intron,-31.9,2.1E-18,106562106,LOC106562106,aryl hydrocarbon receptor nuclear translocator-like protein 1
NC_027319.1,42016477,Flanks,21.66,2.1E-18,106580649,LOC106580649,60S ribosomal protein L35a
NC_027310.1,93566806,Intron,22.65,2.3E-18,106563966,LOC106563966,V-set and immunoglobulin domain-containing protein 10-like
NC_027301.1,21394265,Exon,-28.95,2.3E-18,106580249,LOC106580249,immunoglobulin superfamily DCC subclass member 3-like
NC_027300.1,129404169,P1K,30.77,2.3E-18,106566689,LOC106566689,MAM domain-containing protein 2-like
NC_027309.1,101444946,Intron,21.58,2.3E-18,106561501,LOC106561501,tripartite motif-containing protein 16-like
NC_027311.1,51923842,Intron,-32.72,2.4E-18,106565507,LOC106565507,nicalin-1-like
NC_027309.1,7489426,Intron,-23.36,2.5E-18,106613480,LOC106613480,adhesion G-protein coupled receptor D2-like
NC_027304.1,27050921,Exon,24.82,2.5E-18,106604564,LOC106604564,proteinase-activated receptor 4-like
NC_027322.1,36594600,Intron,22.65,2.7E-18,106584518,LOC106584518,cathepsin D-like
NC_027323.1,2668353,Exon,-22.85,2.7E-18,106585243,LOC106585243,kinase suppressor of Ras 2-like
NC_027300.1,147474463,Flanks,-29.11,3.0E-18,106571116,LOC106571116,zinc finger protein 665-like
NC_027312.1,68179162,Intron,23.75,3.0E-18,106567691,LOC106567691,uncharacterized LOC106567691
NC_027323.1,23729266,Intron,25.05,3.0E-18,106585501,LOC106585501,gamma-glutamyltranspeptidase 1-like
NC_027302.1,67851642,P6K,-25.54,3.1E-18,100195802,g45ip,Growth arrest and DNA-damage-inducible proteins-interacting protein 1
NW_012347574.1,6819,Exon,-28.27,3.2E-18,106592051,LOC106592051,NEDD4-binding protein 2-like 1
NC_027310.1,54012206,Exon,-25.15,3.3E-18,106562973,LOC106562973,fibrinogen C domain-containing protein 1-like
NC_027327.1,12042605,Intron,-21.29,3.4E-18,106589488,myocd,myocardin
NC_027322.1,37754981,Intron,26.91,3.7E-18,106584565,grm8,glutamate metabotropic receptor 8
NC_027304.1,40228261,Intron,33.77,3.8E-18,106604931,LOC106604931,rho guanine nucleotide exchange factor 37-like
NC_027307.1,16787333,Intron,35.04,3.8E-18,106610272,LOC106610272,acidic leucine-rich nuclear phosphoprotein 32 family member B-like
NC_027326.1,7473269,Intron,30.58,3.9E-18,106588469,LOC106588469,ephrin type-A receptor 7-like
NC_027324.1,2051731,Flanks,-32.88,4.1E-18,106586041,LOC106586041,zinc finger protein ZIC 5-like
NC_027313.1,51765587,Intron,22.54,4.2E-18,106570114,LOC106570114,ubiquitin-associated protein 2-like
NC_027307.1,23146531,Intron,-28.91,4.2E-18,106610459,LOC106610459,neuronal acetylcholine receptor subunit alpha-7-like
NC_027312.1,102797694,Intron,-24.84,4.6E-18,106568538,LOC106568538,cingulin-like protein 1
NC_027315.1,42350983,P6K,-24.22,4.8E-18,106573871,b3gnt3,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3"
NC_027319.1,23688695,Flanks,25.28,4.8E-18,106579850,LOC106579850,ubiquitin-like protein 4A-B
NC_027312.1,75771761,P6K,32.1,4.9E-18,106568063,LOC106568063,WSC domain-containing protein 1-like
NC_027308.1,52318308,Intron,20.56,5.0E-18,106611533,LOC106611533,short transient receptor potential channel 3-like
NC_027318.1,76123831,Intron,-22.51,5.1E-18,106579691,LOC106579691,"vesicular, overexpressed in cancer, prosurvival protein 1-like"
NC_027308.1,15117127,Intron,-24.24,5.1E-18,106610776,LOC106610776,disks large-associated protein 2-like
NC_027305.1,9803626,Flanks,-21.5,5.1E-18,106606426,"transcription factor Sox-9-A-like, transcript variant X2",transcription factor Sox-9-A-like
NC_027303.1,19887533,Flanks,-20.98,5.2E-18,106602698,LOC106602698,uncharacterized LOC106602698
NC_027321.1,22089104,P6K,25.4,5.2E-18,106582999,yod1,YOD1 deubiquitinase
NC_027314.1,95130513,Intron,-20.84,5.5E-18,100196844,tnr14,Tumor necrosis factor receptor superfamily member 14
NC_027315.1,49418390,Exon,23.07,5.6E-18,106574089,LOC106574089,transcription factor HES-1-like
NC_027311.1,63535613,Intron,-23.6,6.0E-18,106565900,LOC106565900,immunoglobulin superfamily member 21-like
NC_027309.1,87830433,Intron,38.73,6.2E-18,106561231,shank3,SH3 and multiple ankyrin repeat domains 3
NC_027313.1,19358376,P6K,36.71,6.3E-18,106568826,LOC106568826,la-related protein 4B-like
NC_027309.1,44446642,Flanks,-32.05,6.3E-18,106560528,tspan1,tetraspanin 1
NC_027327.1,18179563,Intron,35.24,6.4E-18,106589627,LOC106589627,heparan sulfate glucosamine 3-O-sulfotransferase 3B1-like
NC_027310.1,45337966,Intron,28.32,6.6E-18,106562837,LOC106562837,calcium-binding mitochondrial carrier protein SCaMC-2-like
NC_027319.1,20885026,Intron,-25.87,6.7E-18,106579910,LOC106579910,transmembrane protein 132D-like
NC_027300.1,157550519,Intron,32.42,6.9E-18,106572640,low-density lipoprotein receptor-related protein 1B-like,low-density lipoprotein receptor-related protein 1B-like
NC_027303.1,31597191,P6K,-27.78,6.9E-18,106602915,LOC106602915,RAC-beta serine/threonine-protein kinase-like
NC_027310.1,34123804,Intron,25.44,7.0E-18,106562546,dmX-like protein 2,dmX-like protein 2
NC_027313.1,54112560,Intron,26.67,7.1E-18,100195227,tgfr2,TGF-beta receptor type-2
NC_027304.1,37737896,Intron,-20.46,7.2E-18,106604833,A disintegrin and metalloproteinase with thrombospondin motifs 2-like,A disintegrin and metalloproteinase with thrombospondin motifs 2-like
NC_027306.1,1992899,Intron,-25.36,8.3E-18,106608452,LOC106608452,zinc finger protein 568-like
NC_027315.1,39576788,P1K,-23.08,8.5E-18,106573556,LOC106573556,cystinosin-like
NC_027308.1,12728210,Intron,20.86,8.7E-18,106610737,spata17,spermatogenesis associated 17
NC_027322.1,37697186,Intron,22.19,8.7E-18,106584565,grm8,glutamate metabotropic receptor 8
NC_027321.1,19013154,Intron,-20.09,8.9E-18,106583030,LOC106583030,"membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1-like"
NC_027313.1,3053767,Flanks,-22.75,9.4E-18,106568632,basp1,brain abundant membrane attached signal protein 1
NC_027308.1,109807699,Intron,21.1,9.6E-18,106612894,LOC106612894,neurobeachin-like
NC_027312.1,63242789,Intron,24.3,1.0E-17,106567646,LOC106567646,opioid-binding protein/cell adhesion molecule-like
NC_027314.1,74426360,Intron,-21.21,1.0E-17,106572055,casz1,castor zinc finger 1
NC_027326.1,160549,Flanks,26.44,1.1E-17,106588158,LOC106588158,IgGFc-binding protein-like
NC_027310.1,62098075,Intron,-28.8,1.1E-17,106563159,LOC106563159,"splicing factor, suppressor of white-apricot homolog"
NC_027302.1,56573900,P6K,-22.48,1.1E-17,100195015,psd3,26S proteasome non-ATPase regulatory subunit 3
NC_027319.1,18700966,Flanks,-38.12,1.1E-17,106580219,LOC106580219,protein GUCD1-like
NC_027320.1,41308029,Intron,-33.57,1.1E-17,106582358,LOC106582358,CLIP-associating protein 1-B-like
NC_027312.1,69828703,Intron,-23.49,1.1E-17,106567662,LOC106567662,syntaxin-1A
NC_027306.1,32993633,Exon,25.6,1.1E-17,106609127,LOC106609127,flocculation protein FLO11-like
NC_027300.1,28268848,P6K,28.57,1.2E-17,106599536,exoc3l4,exocyst complex component 3 like 4
NC_027300.1,56689231,Flanks,-52.3,1.2E-17,106606532,slc18a2,solute carrier family 18 member A2
NC_027317.1,63201063,P1K,-27.84,1.3E-17,106577993,LOC106577993,uncharacterized LOC106577993
NC_027305.1,35542698,Intron,-32.47,1.3E-17,106607349,LOC106607349,heparan sulfate glucosamine 3-O-sulfotransferase 4-like
NC_027309.1,77779655,Intron,-28.71,1.3E-17,106560870,LOC106560870,cadherin-13-like
NC_027328.1,18280945,Intron,30.86,1.3E-17,106590288,LOC106590288,V-set and transmembrane domain-containing protein 2A-like
NC_027311.1,23757518,Intron,-25.85,1.3E-17,106564923,LOC106564923,SEC14-like protein 1
NC_027318.1,46004246,Intron,-21.08,1.3E-17,106578970,hectd2,HECT domain E3 ubiquitin protein ligase 2
NC_027308.1,103749669,Intron,-29.45,1.4E-17,106612642,LOC106612642,limbic system-associated membrane protein-like
NC_027311.1,78669844,Intron,38.04,1.4E-17,106566041,LOC106566041,sodium-coupled monocarboxylate transporter 1-like
NC_027322.1,43871272,Intron,-25.18,1.4E-17,106584698,LOC106584698,dual oxidase 2-like
NC_027324.1,44918200,Flanks,22.35,1.4E-17,106586860,LOC106586860,uncharacterized protein C21orf62-like
NC_027321.1,49612673,Intron,-20.12,1.5E-17,106583661,snta1,syntrophin alpha 1
NC_027309.1,66240835,Flanks,27.06,1.7E-17,106561083,LOC106561083,tripartite motif-containing protein 16-like
NC_027322.1,16854078,Intron,-22.98,1.7E-17,106584159,LOC106584159,transforming growth factor beta receptor type 3-like
NC_027309.1,3738564,Intron,-26.4,1.7E-17,106613444,negr1,neuronal growth regulator 1
NC_027312.1,33430702,Flanks,22.98,1.7E-17,106567013,LOC106567013,adenylate cyclase type 6-like
NC_027324.1,11582188,Intron,-24.78,1.8E-17,106586166,LOC106586166,polypeptide N-acetylgalactosaminyltransferase 13-like
NC_027310.1,15474762,P6K,-20.32,1.8E-17,106562189,LOC106562189,sulfotransferase family cytosolic 2B member 1-like
NC_027300.1,118003351,P1K,24.97,1.8E-17,106563622,hpse,heparanase
NC_027325.1,6219741,P6K,-27.56,1.8E-17,106587066,LOC106587066,src substrate protein p85-like
NC_027304.1,50152601,Intron,25.14,1.9E-17,106605105,LOC106605105,cytochrome P450 4B1-like
NC_027308.1,121243393,Intron,-24.32,1.9E-17,106613081,LOC106613081,RNA-binding protein Musashi homolog 2-like
NC_027323.1,23729258,Intron,26.03,1.9E-17,106585501,LOC106585501,gamma-glutamyltranspeptidase 1-like
NC_027319.1,42016176,Flanks,20.23,1.9E-17,106580649,LOC106580649,60S ribosomal protein L35a
NC_027308.1,94514596,P6K,-34.44,2.0E-17,100306807,Egl nine homolog 2,Egl nine homolog 2
NC_027327.1,2670107,Intron,-21.11,2.0E-17,106589318,LOC106589318,formin-like protein 1
NC_027309.1,78500449,Intron,-25.29,2.1E-17,106560867,znf423,zinc finger protein 423
NC_027310.1,45337956,Intron,27.83,2.1E-17,106562837,LOC106562837,calcium-binding mitochondrial carrier protein SCaMC-2-like
NC_027309.1,240593,Intron,25.48,2.1E-17,106613411,HECT and RLD domain containing E3 ubiquitin protein ligase 2,HECT and RLD domain containing E3 ubiquitin protein ligase 2
NC_027322.1,10053719,Intron,-21.12,2.3E-17,106583991,LOC106583991,SH3-containing GRB2-like protein 3-interacting protein 1
NC_027304.1,32661329,Exon,24.49,2.4E-17,106604726,LOC106604726,vascular endothelial growth factor receptor kdr-like
NC_027308.1,2869514,Intron,-20.65,2.4E-17,106610601,LOC106610601,leucine-rich repeat and fibronectin type-III domain-containing protein 2-like
NC_027312.1,61256770,P6K,21.23,2.5E-17,106567603,ELMO domain-containing protein 1-like,ELMO domain-containing protein 1-like
NC_027304.1,12170611,Flanks,21.67,2.5E-17,106604310,LOC106604310,microtubule-associated protein futsch-like
NC_027309.1,7907149,Intron,-26.26,2.5E-17,106613488,LOC106613488,E3 ubiquitin-protein ligase RNF13-like
NC_027304.1,52283437,Intron,28.17,2.6E-17,106604999,LOC106604999,uncharacterized LOC106604999
NC_027302.1,15028972,P6K,29.76,2.6E-17,106599100,LOC106599100,nucleoprotein TPR-like
NC_027316.1,55079342,Intron,-23.21,2.7E-17,106576581,LOC106576581,neuron navigator 3-like
NC_027306.1,41980126,Flanks,-28.92,2.7E-17,106609393,LOC106609393,leucine-rich repeats and immunoglobulin-like domains protein 3
NC_027300.1,140550871,Intron,-26.54,2.8E-17,106568866,LOC106568866,epidermal growth factor-like protein 7
NC_027324.1,22534799,Flanks,-32.41,2.9E-17,106586421,LOC106586421,"sterol 26-hydroxylase, mitochondrial-like"
NC_027314.1,23455225,Flanks,30.74,3.0E-17,106571236,LOC106571236,uncharacterized LOC106571236
NC_027310.1,10375812,Flanks,-25.72,3.1E-17,106561979,LOC106561979,uncharacterized protein KIAA0754-like
NC_027318.1,10204759,Flanks,-22.06,3.1E-17,106578418,LOC106578418,APC membrane recruitment protein 2-like
NC_027300.1,50330837,P1K,28.24,3.1E-17,106604905,LOC106604905,zinc finger protein 518A-like
NC_027300.1,104709741,P6K,20.06,3.1E-17,106560516,exocyst complex component 6B-like,exocyst complex component 6B-like
NC_027322.1,6346811,Intron,20.76,3.2E-17,106584007,LOC106584007,alpha N-terminal protein methyltransferase 1B-like
NC_027307.1,8399508,Intron,34.02,3.2E-17,106610067,LOC106610067,uncharacterized LOC106610067
NC_027325.1,17842804,Intron,25.38,3.3E-17,106587212,LOC106587212,CUGBP Elav-like family member 4
NC_027323.1,48031373,Intron,-26.71,3.3E-17,106586002,electrogenic sodium bicarbonate cotransporter 1-like,electrogenic sodium bicarbonate cotransporter 1-like
NC_027301.1,33673246,Flanks,-25.23,3.3E-17,106583879,LOC106583879,trophoblast glycoprotein-like
NC_027300.1,101893836,P6K,-23.24,3.9E-17,100194495,LOC100194495,early growth response protein 2b
NC_027314.1,34772292,Flanks,-27.85,4.1E-17,106571542,LOC106571542,endothelin-1-like
NC_027312.1,98336373,Intron,-22.97,4.3E-17,106568469,dymeclin-like,dymeclin-like
NC_027311.1,11942800,Intron,30.23,4.3E-17,106564442,LOC106564442,protein phosphatase 1 regulatory subunit 29-like
NC_027313.1,84507064,Exon,-37.48,4.4E-17,106570604,LOC106570604,SH3 domain-binding protein 5-like
NC_027324.1,7759707,Flanks,-20.59,4.4E-17,106586112,LOC106586112,actin-related protein 3-like
NC_027303.1,51177321,P1K,-20.01,4.4E-17,106603515,LOC106603515,"A-kinase anchor protein 10, mitochondrial-like"
NC_027328.1,21222234,Exon,-25.03,4.5E-17,106590335,LOC106590335,piezo-type mechanosensitive ion channel component 2-like
NC_027310.1,8507433,P6K,-22.11,4.6E-17,106561928,LOC106561928,uncharacterized LOC106561928
NC_027309.1,37238112,Intron,29.2,4.9E-17,106560380,LOC106560380,rho GTPase-activating protein 39-like
NC_027323.1,2006411,Intron,-26.22,4.9E-17,106584907,ccdc60,coiled-coil domain containing 60
NC_027314.1,46299248,Intron,-24.16,5.0E-17,106571584,LOC106571584,kinesin-like protein KIF26B
NC_027311.1,25383331,Intron,30.88,5.2E-17,106564882,LOC106564882,protein kinase C alpha type
NC_027312.1,50153717,P1K,-23.45,5.3E-17,106567483,LOC106567483,forkhead box protein I1-ema-like
NC_027320.1,14927506,Intron,21.4,5.4E-17,106581805,LOC106581805,sodium-driven chloride bicarbonate exchanger-like
NC_027312.1,436886,Flanks,-26.5,5.4E-17,106566302,cuticle protein 38-like,cuticle protein 38-like
