Chromosome,Pos,Region,Mdiff,Q-value,Gene ID,Gene symbol,Gene name
NC_027311.1,16991012,Flanks,-31.8,2.8E-17,106564615,LOC106564615,multidrug resistance-associated protein 1-like
NC_027308.1,28918731,Intron,25.03,2.8E-17,106611108,LOC106611108,homeobox protein Meis2-like
NC_027305.1,35387615,Flanks,-26.95,2.8E-17,106607396,LOC106607396,heparan sulfate glucosamine 3-O-sulfotransferase 2-like
NC_027305.1,74437658,P6K,24.63,2.8E-17,106608148,LOC106608148,disks large-associated protein 2-like
NC_027314.1,52538543,Intron,-33.39,2.9E-17,106571830,LOC106571830,SAM and SH3 domain-containing protein 1-like
NC_027305.1,43648931,Exon,-22.88,2.9E-17,106607437,LOC106607437,neuronal pentraxin-2-like
NC_027319.1,84707152,Intron,21.72,3.0E-17,106581588,LOC106581588,contactin-5-like
NC_027314.1,29794067,Flanks,-21.42,3.1E-17,106571320,LOC106571320,uncharacterized LOC106571320
NC_027319.1,67066226,Flanks,24.26,3.1E-17,106581290,LOC106581290,chordin-like
NC_027315.1,45094599,P6K,20.07,3.1E-17,100136529,antithrombin protein,antithrombin protein
NC_027309.1,40066835,Intron,34.08,3.2E-17,100195073,aldh9a1,aldehyde dehydrogenase 9 family member A1
NC_027322.1,1372677,Flanks,23.05,3.3E-17,106583928,LOC106583928,protein cramped-like
NC_027321.1,30379474,Flanks,31.68,3.3E-17,106583182,LOC106583182,isotocin receptor-like
NC_027307.1,8866688,Exon,-27.07,3.5E-17,106610103,LOC106610103,oocyte zinc finger protein XlCOF8.4-like
NC_027311.1,49322888,Intron,-24.64,3.5E-17,106565338,LOC106565338,potassium voltage-gated channel subfamily B member 1-like
NC_027309.1,18347328,Flanks,-31.3,3.6E-17,100195856,nuclear receptor 2C2-associated protein,nuclear receptor 2C2 associated protein
NC_027304.1,3215190,Intron,26.02,3.8E-17,106604127,"catenin (cadherin-associated protein), alpha 1, 102kDa",catenin alpha 1
NC_027321.1,2681560,Flanks,-20.91,4.1E-17,106582641,fer-1-like protein 4,fer-1-like protein 4
NC_027315.1,8379216,Exon,-22.34,4.2E-17,106573117,LOC106573117,testin-like
NC_027317.1,47730616,Intron,29.31,4.3E-17,106577545,LOC106577545,equilibrative nucleoside transporter 2-like
NC_027311.1,20671204,Intron,-25.01,4.4E-17,106564664,LOC106564664,septin-9-like
NC_027323.1,6283890,Intron,-22.46,4.4E-17,106585191,LOC106585191,ephrin-A5b-like
NC_027328.1,3463043,Flanks,-20.62,4.5E-17,106590043,LOC106590043,zinc finger E-box-binding homeobox 1-like
NC_027313.1,86962712,Flanks,-21.96,4.6E-17,106570681,LOC106570681,gamma-aminobutyric acid type B receptor subunit 1-like
NC_027313.1,32166491,Intron,20.21,4.6E-17,106569321,LOC106569321,GREB1-like protein
NC_027311.1,32537142,Intron,-22.25,5.6E-17,106565038,LOC106565038,angiopoietin-4-like
NC_027321.1,15903172,Flanks,26.38,5.8E-17,106582893,LOC106582893,ubiquitin carboxyl-terminal hydrolase CYLD-like
NC_027328.1,36629268,Intron,-21.93,5.8E-17,106590655,LOC106590655,lipid phosphate phosphatase-related protein type 5-like
NC_027311.1,63345522,P6K,-31.05,6.0E-17,106565900,LOC106565900,immunoglobulin superfamily member 21-like
NC_027313.1,65444656,Intron,-29.94,6.0E-17,106570218,LOC106570218,protein FAM135B-like
NC_027318.1,63532209,Intron,20.56,6.1E-17,106579418,LOC106579418,transient receptor potential cation channel subfamily M member 4-like
NC_027318.1,49253894,Intron,29.09,6.2E-17,106579026,LOC106579026,transcription factor 7-like 2
NC_027315.1,44159134,Exon,20.57,6.2E-17,106573924,LOC106573924,paralemmin-1-like
NC_027313.1,55291823,Intron,23.46,6.2E-17,106570049,LOC106570049,sterile alpha motif domain-containing protein 12-like
NC_027305.1,42289200,Intron,26.62,6.4E-17,106607460,LOC106607460,sodium channel protein type 4 subunit alpha B-like
NC_027314.1,90420736,Flanks,20.6,6.6E-17,106572688,"glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-B-like, transcript variant X2",glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-B-like
NC_027318.1,55711722,Flanks,22.1,6.7E-17,106579351,LOC106579351,scavenger receptor cysteine-rich domain-containing group B protein-like
NC_027311.1,16368709,Intron,25.71,6.8E-17,106564597,transmembrane channel-like protein 5,transmembrane channel-like protein 5
NC_027318.1,31241403,Flanks,-25.31,6.9E-17,106578671,LOC106578671,anion exchange protein 2-like
NC_027306.1,29782839,Intron,21.03,6.9E-17,106609097,LOC106609097,ankyrin repeat and BTB/POZ domain-containing protein BTBD11-A-like
NC_027320.1,17739752,Flanks,22.85,7.0E-17,106581720,LOC106581720,CD276 antigen homolog
NC_027320.1,18791402,Flanks,-24.43,7.5E-17,106581880,LOC106581880,interferon gamma receptor 2a
NC_027303.1,74196845,Exon,-31.87,7.9E-17,106603904,LOC106603904,uncharacterized LOC106603904
NC_027319.1,49851749,Intron,-27.91,8.1E-17,106580848,LOC106580848,sodium/calcium exchanger 2-like
NC_027310.1,57678490,Flanks,-37.34,8.1E-17,106563039,LOC106563039,homeobox protein orthopedia B-like
NC_027310.1,51195042,P6K,28.37,8.2E-17,106562942,ankra2,ankyrin repeat family A member 2
NC_027301.1,31204599,Exon,24.78,8.4E-17,106583484,LOC106583484,keratinocyte differentiation factor 1-like
NC_027308.1,101341222,Intron,-25.01,8.5E-17,106612717,LOC106612717,leucine-rich repeat and fibronectin type III domain-containing protein 1-like protein
NC_027314.1,82659227,P6K,28.04,9.0E-17,106572468,LOC106572468,protein SOGA1-like
NC_027303.1,32877902,Intron,-23.92,9.4E-17,106602943,dach2,dachshund family transcription factor 2
NC_027307.1,620014,Exon,-21.48,9.7E-17,106609891,LOC106609891,transmembrane protein 132A-like
NC_027301.1,19817211,Intron,-20.61,1.0E-16,106579813,LOC106579813,"dynein heavy chain 5, axonemal-like"
NC_027300.1,9637349,Flanks,-20.17,1.0E-16,106612547,LOC106612547,"arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 3-like"
NC_027302.1,28794276,Flanks,-23.5,1.0E-16,101448067,insulin-like growth factor binding protein 3 paralog B2,insulin-like growth factor binding protein 3 paralog B2
NC_027308.1,112129573,Exon,-22.04,1.1E-16,106612838,LOC106612838,uncharacterized LOC106612838
NC_027306.1,34136616,Intron,25.41,1.1E-16,106609245,LOC106609245,forkhead box protein P2-like
NC_027324.1,48895577,Flanks,-21.72,1.1E-16,106586910,LOC106586910,zinc finger CCCH domain-containing protein 15-like
NC_027322.1,3374584,P250,20.88,1.1E-16,106583934,LOC106583934,claudin-18-like
NC_027300.1,8422755,Exon,24.12,1.1E-16,106610065,LOC106610065,uncharacterized LOC106610065
NC_027301.1,44728517,Intron,-24.13,1.2E-16,106588250,LOC106588250,E2/E3 hybrid ubiquitin-protein ligase UBE2O-like
NC_027305.1,65320285,Intron,-25.35,1.2E-16,106607986,LOC106607986,uronyl 2-sulfotransferase-like
NC_027317.1,46923744,Intron,26.71,1.2E-16,106577539,LOC106577539,neurexin-2-like
NC_027313.1,26978937,Intron,31.61,1.2E-16,106569186,LOC106569186,laminin subunit alpha-3-like
NC_027317.1,6326317,Exon,-30.0,1.2E-16,106576818,LOC106576818,sorbin and SH3 domain-containing protein 1-like
NC_027326.1,13691924,Intron,-32.97,1.3E-16,106588253,LOC106588253,3-hydroxybutyrate dehydrogenase type 2-like
NC_027323.1,30327665,P6K,34.07,1.3E-16,106585628,LOC106585628,uncharacterized LOC106585628
NC_027312.1,62820227,Intron,-20.46,1.4E-16,106567637,LOC106567637,hypoxia up-regulated protein 1-like
NC_027301.1,26104779,Intron,21.84,1.4E-16,106582184,LOC106582184,thrombospondin type-1 domain-containing protein 7A-like
NC_027303.1,6258351,P250,-21.99,1.4E-16,106602279,LOC106602279,calcium-binding and coiled-coil domain-containing protein 2-like
NC_027313.1,26978963,Intron,28.38,1.4E-16,106569186,LOC106569186,laminin subunit alpha-3-like
NC_027305.1,62794160,Exon,21.93,1.4E-16,106607948,LOC106607948,failed axon connections homolog
NC_027320.1,40896170,Intron,26.41,1.5E-16,106582303,LOC106582303,inhibin beta B chain-like
NC_027301.1,31283685,Intron,29.18,1.5E-16,106583495,LOC106583495,zinc finger protein 407-like
NC_027323.1,37243679,Exon,29.1,1.5E-16,106585809,LOC106585809,G-protein coupled receptor 98-like
NC_027301.1,13958261,Intron,-24.85,1.5E-16,100142630,fxyd8,FXYD domain containing ion transport regulator 8
NC_027309.1,38125697,Intron,23.47,1.6E-16,106560368,slc22a23,solute carrier family 22 member 23
NC_027318.1,68407232,Intron,-24.0,1.6E-16,106579531,LOC106579531,tripartite motif-containing protein 54-like
NC_027304.1,41842954,Exon,-22.89,1.7E-16,106604958,LOC106604958,AF4/FMR2 family member 2-like
NC_027311.1,70996373,Flanks,20.84,1.7E-16,106565769,gnl3l,G protein nucleolar 3 like
NC_027313.1,41754131,Exon,20.7,1.7E-16,106569628,LOC106569628,tropomyosin alpha-1 chain-like
NC_027324.1,13524202,Intron,27.31,1.8E-16,106586199,LOC106586199,cysteine/serine-rich nuclear protein 3-like
NC_027319.1,21242036,Intron,21.66,1.8E-16,106579906,LOC106579906,transmembrane protein 132C-like
NC_027306.1,16288073,Intron,-27.01,1.8E-16,106608716,LOC106608716,latrophilin-3-like
NC_027307.1,10122738,Intron,24.57,1.8E-16,106610060,LOC106610060,teneurin-3
NC_027313.1,59655780,Intron,-23.21,1.8E-16,106569942,LOC106569942,tenascin-X-like
NC_027318.1,52014517,Intron,-21.91,1.9E-16,106579262,LOC106579262,angiotensin-converting enzyme-like
NC_027303.1,74151984,Intron,-32.69,1.9E-16,106603940,LOC106603940,oocyte-specific histone RNA stem-loop-binding protein 2-like
NC_027326.1,27527696,Flanks,23.81,1.9E-16,106588836,LOC106588836,serine/threonine-protein kinase/endoribonuclease IRE1-like
NC_027300.1,92012944,Intron,-23.71,1.9E-16,100195137,prim2,DNA primase subunit 2
NC_027300.1,27309016,P1K,-23.12,2.0E-16,106598919,LOC106598919,hypoxia-inducible factor 1-alpha
NC_027317.1,62907848,Exon,29.9,2.0E-16,106577965,LOC106577965,tripartite motif-containing protein 7-like
NC_027319.1,45398104,Exon,-21.3,2.1E-16,106580729,LOC106580729,"zinc finger protein 36, C3H1 type-like 1"
NC_027325.1,15120379,P6K,23.74,2.1E-16,106587275,LOC106587275,GTP-binding protein RAD-like
NC_027308.1,21359036,Exon,23.76,2.1E-16,106611074,LOC106611074,ras-related protein Rab-15-like
NC_027320.1,31259737,Flanks,20.29,2.1E-16,106582055,LOC106582055,uncharacterized protein C3orf38-like
NC_027326.1,8165746,Intron,-31.21,2.2E-16,106588461,LOC106588461,microtubule-actin cross-linking factor 1-like
NC_027314.1,31409808,Intron,-23.69,2.3E-16,106571361,LOC106571361,A-kinase anchor protein 7 isoform gamma-like
NC_027313.1,13082782,Exon,34.06,2.3E-16,106568947,LOC106568947,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D-like"
NC_027308.1,60158282,Exon,-22.96,2.3E-16,106611645,LOC106611645,"beta-1,4-galactosyltransferase 1-like"
NC_027314.1,75659405,Flanks,-27.43,2.4E-16,106572022,otud3,OTU deubiquitinase 3
NC_027305.1,35044318,Intron,-24.68,2.6E-16,100380767,myoferlin,myoferlin
NC_027321.1,17023101,Intron,-22.28,2.7E-16,106582915,LOC106582915,bone morphogenetic protein 7-like
NC_027312.1,67441483,Intron,-23.7,2.8E-16,106567727,LOC106567727,zinc finger and BTB domain-containing protein 16-A-like
NC_027319.1,1368467,Flanks,26.9,2.8E-16,106579816,LOC106579816,kelch-like protein diablo
NC_027326.1,8947427,Intron,-22.6,2.8E-16,106588437,LOC106588437,tyrosine-protein kinase STYK1-like
NC_027317.1,6170574,Intron,26.16,2.8E-16,106576823,LOC106576823,proto-oncogene tyrosine-protein kinase receptor Ret-like
NC_027312.1,27882381,Intron,21.56,2.9E-16,106566792,LOC106566792,protein bassoon-like
NC_027312.1,62018935,Flanks,24.56,3.2E-16,100380275,"calpain, small subunit 1",calpain small subunit 1
NC_027323.1,32851502,Flanks,-33.21,3.2E-16,106585781,slc2a6,solute carrier family 2 member 6
NC_027306.1,56446192,Exon,-21.49,3.3E-16,106609799,cpsf6,cleavage and polyadenylation specific factor 6
NC_027326.1,27360127,Exon,27.53,3.3E-16,106588839,LOC106588839,collagen alpha-1(XVI) chain-like
NC_027313.1,22229641,Intron,36.59,3.4E-16,106569072,LOC106569072,pappalysin-2-like
NC_027319.1,8583867,Intron,30.47,3.4E-16,106580147,kiaa0825,KIAA0825 ortholog
NC_027303.1,50975328,P1K,-22.21,3.5E-16,106603612,LOC106603612,spermatogenesis-associated protein 22-like
NC_027317.1,15275902,Intron,-20.29,3.6E-16,106576966,LOC106576966,calcium/calmodulin-dependent protein kinase type II subunit gamma-like
NC_027310.1,36075247,Intron,23.81,3.6E-16,106562591,LOC106562591,A disintegrin and metalloproteinase with thrombospondin motifs 17-like
NC_027326.1,32784216,Flanks,-20.85,3.7E-16,106588958,ATP-dependent DNA helicase Q4-like,ATP-dependent DNA helicase Q4-like
NC_027314.1,82664768,P250,-22.41,3.8E-16,106572470,LOC106572470,proteasomal ubiquitin receptor ADRM1-like
NC_027327.1,10559343,Intron,-25.76,3.8E-16,106589457,cacna1g,calcium voltage-gated channel subunit alpha1 G
NC_027316.1,38036757,Flanks,20.38,3.9E-16,106576125,LOC106576125,macrophage mannose receptor 1-like
NC_027317.1,35818171,Flanks,24.11,3.9E-16,106577364,LOC106577364,paladin-like
NC_027302.1,13847596,Exon,-27.51,3.9E-16,106599039,LOC106599039,solute carrier family 25 member 36-A-like
NC_027324.1,8022428,Intron,23.26,4.0E-16,106586113,LOC106586113,inactive dipeptidyl peptidase 10-like
NC_027324.1,44917755,Flanks,-27.24,4.0E-16,106586860,LOC106586860,uncharacterized protein C21orf62-like
NC_027318.1,54864423,Exon,-32.75,4.2E-16,106579188,LOC106579188,SPRY domain-containing SOCS box protein 3-like
NC_027327.1,22761114,Exon,-24.19,4.3E-16,106589740,LOC106589740,stonin-1-like
NC_027325.1,5888539,Intron,32.52,4.4E-16,106587057,LOC106587057,protein kinase C-binding protein NELL1-like
NC_027304.1,55514869,Intron,22.37,4.4E-16,106605274,LOC106605274,raftlin-like
NC_027321.1,33263223,P6K,-23.53,4.5E-16,106583283,LOC106583283,"25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial-like"
NC_027300.1,133744367,Intron,27.67,4.5E-16,106567541,LOC106567541,netrin receptor UNC5D-like
NC_027308.1,11163566,Exon,-32.97,4.6E-16,106610702,LOC106610702,membrane-bound O-acyltransferase domain-containing protein 2-like
NC_027311.1,41856533,Intron,-20.09,4.8E-16,106565221,LOC106565221,disks large-associated protein 4-like
NC_027301.1,29075876,Intron,21.07,4.8E-16,106583005,LOC106583005,R-spondin-1-like
NC_027326.1,27803631,Exon,20.56,4.8E-16,100196596,homeobox protein HoxA2ab,homeobox protein HoxA2ab
NC_027311.1,51761610,Intron,27.39,4.8E-16,106565385,LOC106565385,protein unc-119 homolog B-like
NC_027301.1,72708419,Flanks,27.76,4.9E-16,106595882,LOC106595882,uncharacterized LOC106595882
NC_027319.1,18532738,Flanks,-32.23,5.0E-16,106579972,LOC106579972,calcium-binding mitochondrial carrier protein SCaMC-2-A-like
NC_027303.1,19323614,P6K,20.07,5.0E-16,106602680,LOC106602680,ankyrin repeat domain-containing protein 49-like
NC_027306.1,23032841,P6K,-23.41,5.1E-16,106608944,LOC106608944,uncharacterized LOC106608944
NC_027317.1,598497,Intron,-24.06,5.1E-16,106576894,cdh23,cadherin related 23
NC_027310.1,57678512,Flanks,-34.21,5.5E-16,106563039,LOC106563039,homeobox protein orthopedia B-like
NC_027309.1,78585426,Flanks,29.78,5.7E-16,106560867,znf423,zinc finger protein 423
NC_027305.1,22100955,P6K,24.56,5.9E-16,106606809,LOC106606809,GTP-binding protein 1-like
NC_027308.1,2045414,Intron,23.06,6.0E-16,106610598,LOC106610598,ALK tyrosine kinase receptor-like
NC_027310.1,16207457,Intron,20.33,6.0E-16,106562146,LOC106562146,immunoglobulin superfamily DCC subclass member 3-like
NW_012354899.1,764,Flanks,-30.92,6.1E-16,106595197,LOC106595197,voltage-dependent T-type calcium channel subunit alpha-1H-like
NC_027300.1,20883502,Exon,41.74,6.2E-16,106580093,LOC106580093,fibronectin type III domain-containing protein 5-like
NC_027319.1,56920914,Intron,20.06,6.3E-16,106581051,LOC106581051,elastin-like
NW_012348453.1,8151,Exon,24.58,6.3E-16,106592570,LOC106592570,ras-associating and dilute domain-containing protein-like
NC_027315.1,12987172,Intron,27.89,6.7E-16,106573195,LOC106573195,solute carrier family 45 member 3-like
NC_027301.1,54656544,Flanks,23.6,6.9E-16,106589610,coiled-coil domain-containing protein 151-like,coiled-coil domain-containing protein 151-like
NC_027309.1,95324096,Intron,27.72,7.0E-16,106561401,LOC106561401,MTSS1-like protein
NC_027308.1,14081330,Intron,-21.29,7.0E-16,106610763,rtn4ip1,reticulon 4 interacting protein 1
NC_027304.1,16648825,Intron,21.69,7.0E-16,106604417,LOC106604417,putative nuclear envelope pore membrane protein POM 121B
NC_027320.1,52800705,Intron,-24.36,7.0E-16,106582502,LOC106582502,interferon-induced guanylate-binding protein 1-like
NC_027322.1,9211956,Intron,-24.96,7.2E-16,106584031,LOC106584031,VWFA and cache domain-containing protein 1
NC_027311.1,57743934,Flanks,-39.07,7.2E-16,106565555,LOC106565555,actin-related protein 2/3 complex subunit 4
NC_027303.1,40527786,Intron,25.09,7.4E-16,106603264,LOC106603264,roundabout homolog 1-like
NC_027311.1,69135772,P1K,23.73,7.6E-16,106565807,LOC106565807,inositol hexakisphosphate kinase 2-like
NC_027308.1,103994013,Intron,-20.27,7.7E-16,106612642,LOC106612642,limbic system-associated membrane protein-like
NC_027316.1,14908927,Exon,22.27,7.7E-16,106575389,LOC106575389,zinc finger protein 135-like
NC_027310.1,4943187,Intron,-20.17,7.8E-16,106561900,LOC106561900,C-Jun-amino-terminal kinase-interacting protein 1-like
NC_027323.1,1296591,Intron,20.97,7.8E-16,106584893,LOC106584893,cytoskeleton-associated protein 2-like
NC_027317.1,54850096,Flanks,22.31,8.0E-16,106577746,LOC106577746,uncharacterized LOC106577746
NC_027326.1,25614304,Intron,35.4,8.1E-16,106588828,LOC106588828,protein tyrosine phosphatase type IVA 2
NC_027305.1,48511875,P1K,20.74,8.7E-16,106607637,LOC106607637,enhancer of rudimentary homolog
NC_027318.1,13897805,Intron,21.12,9.2E-16,106578485,LOC106578485,rho GTPase-activating protein 29-like
NC_027316.1,53229934,Exon,21.3,9.2E-16,106576559,LOC106576559,protein piccolo-like
NW_012349340.1,3078,Exon,20.78,9.2E-16,106593057,LOC106593057,potassium voltage-gated channel subfamily A member 1-like
NC_027308.1,98506849,Intron,-20.01,9.8E-16,106612471,LOC106612471,"glutamate receptor ionotropic, kainate 4-like"
NC_027319.1,28001207,Intron,28.36,1.0E-15,106580307,alkbh2,"alkB homolog 2, alpha-ketoglutarate dependent dioxygenase"
NC_027317.1,11378229,Intron,28.36,1.1E-15,106576737,qki,"QKI, KH domain containing RNA binding"
NC_027306.1,18220844,Intron,29.98,1.1E-15,100380692,dock11,dedicator of cytokinesis 11
NC_027308.1,112429781,Intron,-22.21,1.1E-15,106612833,LOC106612833,LIM domain kinase 1-like
NC_027300.1,50318121,Flanks,-24.75,1.1E-15,106604898,LOC106604898,TATA-binding protein-associated factor 172-like
NC_027313.1,49171437,Intron,25.62,1.1E-15,106569808,LOC106569808,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1-like"
NC_027310.1,68116607,Intron,-26.88,1.2E-15,106563265,LOC106563265,transforming growth factor beta receptor type 3-like
NC_027309.1,11423805,Intron,27.35,1.2E-15,106613542,LOC106613542,"alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5-like"
NC_027305.1,38909955,Intron,24.56,1.2E-15,106607256,LOC106607256,gap junction gamma-1 protein-like
NC_027313.1,92982030,Intron,-21.17,1.2E-15,106570778,protein FAM91A1-like,protein FAM91A1-like
NC_027328.1,11320554,P6K,-27.11,1.3E-15,106590128,plexin domain-containing protein 2-like,plexin domain-containing protein 2-like
NC_027319.1,17671787,P1K,27.34,1.3E-15,106580005,LOC106580005,protein CYR61-like
NC_027303.1,21635692,Intron,-33.39,1.4E-15,106602757,ctnna2,catenin alpha 2
NC_027304.1,9746278,Intron,-27.39,1.4E-15,106604250,LOC106604250,uncharacterized LOC106604250
NC_027302.1,48300859,Intron,23.54,1.4E-15,106600643,sez6l2,seizure related 6 homolog like 2
NC_027322.1,20155598,Intron,-31.53,1.4E-15,106584118,kit,"KIT proto-oncogene, receptor tyrosine kinase"
NC_027318.1,18496990,Intron,-26.6,1.4E-15,106578549,LOC106578549,MAGUK p55 subfamily member 7-like
NC_027300.1,25999975,Intron,-20.1,1.5E-15,106595507,LOC106595507,kinesin-like protein KIF26A
NC_027324.1,42243982,Intron,22.14,1.5E-15,106586824,LOC106586824,collagen alpha-2(V) chain-like
